# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.put.entity.ms,1705909449222000000,1705909509237000000,34
workspaceModel.load.cache.metadata.from.file.ms,1705909449222000000,1705909509237000000,58
workspaceModel.global.apply.state.to.project.ms,1705909449222000000,1705909509237000000,51
workspaceModel.mutableEntityStorage.add.diff.ms,1705909449222000000,1705909509237000000,37
jps.load.project.to.empty.storage.ms,1705909449222000000,1705909509237000000,149
jps.artifact.entities.serializer.save.entities.ms,1705909449222000000,1705909509237000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1705909449222000000,1705909509237000000,1
jps.global.handle.changed.events.ms,1705909449222000000,1705909509237000000,0
workspaceModel.global.updates.count,1705909449222000000,1705909509237000000,1
jps.save.global.entities.ms,1705909449222000000,1705909509237000000,0
IndexesFlusher.totalContentionQuotaSpent,1705909449222000000,1705909509237000000,0
Indexes.stubs.lookupDurationMaxMs,1705909449222000000,1705909509237000000,0.0
IndexesFlusher.totalFlushes,1705909449222000000,1705909509237000000,116
Indexes.entries.lookupDurationMaxMs,1705909449222000000,1705909509237000000,0.0
IndexesFlusher.totalFlushesRetried,1705909449222000000,1705909509237000000,0
Indexes.stubs.lookupDurationAvgMs,1705909449222000000,1705909509237000000,0.0
Indexes.allKeys.lookupDuration90PMs,1705909449222000000,1705909509237000000,0.0
IndexesFlusher.totalFlushingTimeUs,1705909449222000000,1705909509237000000,436061
Indexes.stubs.lookupDuration90PMs,1705909449222000000,1705909509237000000,0.0
Indexes.stubs.lookups,1705909449222000000,1705909509237000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1705909449222000000,1705909509237000000,0.0
Indexes.entries.lookupDuration90PMs,1705909449222000000,1705909509237000000,0.0
Indexes.entries.lookups,1705909449222000000,1705909509237000000,0.0
Indexes.allKeys.lookups,1705909449222000000,1705909509237000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1705909449222000000,1705909509237000000,0.0
Indexes.entries.lookupDurationAvgMs,1705909449222000000,1705909509237000000,0.0
workspaceModel.init.bridges.ms,1705909449222000000,1705909509237000000,2
workspaceModel.replace.project.model.ms,1705909449222000000,1705909509237000000,0
workspaceModel.updates.precise.ms,1705909449222000000,1705909509237000000,48
workspaceModel.check.recursive.update.ms,1705909449222000000,1705909509237000000,0
workspaceModel.to.snapshot.ms,1705909449222000000,1705909509237000000,1
workspaceModel.initializing.ms,1705909449222000000,1705909509237000000,2
workspaceModel.pre.handlers.ms,1705909449222000000,1705909509237000000,1
workspaceModel.update.unloaded.entities.ms,1705909449222000000,1705909509237000000,0
workspaceModel.updates.ms,1705909449222000000,1705909509237000000,102
workspaceModel.loading.from.cache.ms,1705909449222000000,1705909509237000000,379
workspaceModel.loading.total.ms,1705909449222000000,1705909509237000000,416
workspaceModel.collect.changes.ms,1705909449222000000,1705909509237000000,0
workspaceModel.updates.count,1705909449222000000,1705909509237000000,4
FileNameCache.queries,1705909449222000000,1705909509237000000,6996131
FileNameCache.totalMisses,1705909449222000000,1705909509237000000,163410
MappedFileStorage.totalTimeSpentOnMappingUs,1705909509237000000,1705909569233000000,2193
FilePageCache.capacityInBytes,1705909509237000000,1705909569233000000,503316478
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1705909509237000000,1705909569233000000,118
FilePageCache.pageFastCacheHits,1705909509237000000,1705909569233000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1705909509237000000,1705909569233000000,504029184
MappedFileStorage.storages,1705909509237000000,1705909569233000000,17
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705909509237000000,1705909569233000000,1048576
FilePageCache.pageLoads,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalPagesAllocated,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalPagesWritten,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.nativeBytesInUse,1705909509237000000,1705909569233000000,679936
FilePageCacheLockFree.totalPagesReadMs,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1705909509237000000,1705909569233000000,0
FilePageCache.pageHits,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalBytesRequested,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1705909509237000000,1705909569233000000,0
StreamlinedBlobStorage.recordsRelocated,1705909509237000000,1705909569233000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.heapBytesInUse,1705909509237000000,1705909569233000000,0
DirectByteBufferAllocator.disposed,1705909509237000000,1705909569233000000,0
StorageLockContext.competingThreads.max,1705909509237000000,1705909569233000000,0
FilePageCache.totalPageLoadsUs,1705909509237000000,1705909569233000000,0
StorageLockContext.competingThreads.90P,1705909509237000000,1705909569233000000,0
MappedFileStorage.totalPagesMapped,1705909509237000000,1705909569233000000,18
StreamlinedBlobStorage.recordsDeleted,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1705909509237000000,1705909569233000000,3686
FilePageCache.totalPageDisposalsUs,1705909509237000000,1705909569233000000,0
FilePageCache.uncachedFileAccess,1705909509237000000,1705909569233000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalPagesHandedOver,1705909509237000000,1705909569233000000,0
StorageLockContext.competingThreads.avg,1705909509237000000,1705909569233000000,0.0
DirectByteBufferAllocator.misses,1705909509237000000,1705909569233000000,0
FilePageCache.maxRegisteredFiles,1705909509237000000,1705909569233000000,908
DirectByteBufferAllocator.hits,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalPagesReclaimed,1705909509237000000,1705909569233000000,0
FilePageCache.disposedBuffers,1705909509237000000,1705909569233000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1705909509237000000,1705909569233000000,0
DirectByteBufferAllocator.reclaimed,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1705909509237000000,1705909569233000000,0
MappedFileStorage.totalBytesMapped,1705909509237000000,1705909569233000000,144965632
StreamlinedBlobStorage.recordsAllocated,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalBytesWritten,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalBytesRead,1705909509237000000,1705909569233000000,0
FilePageCache.maxCacheSizeInBytes,1705909509237000000,1705909569233000000,503349248
FilePageCacheLockFree.housekeeperTimeSpentMs,1705909509237000000,1705909569233000000,16
FilePageCacheLockFree.totalPagesWriteMs,1705909509237000000,1705909569233000000,0
FilePageCacheLockFree.totalPagesRequested,1705909509237000000,1705909569233000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705909509237000000,1705909569233000000,0
JVM.totalCpuTimeMs,1705909509237000000,1705909569233000000,1031
JVM.totalBytesAllocated,1705909509237000000,1705909569233000000,42216464
JVM.usedNativeBytes,1705909509237000000,1705909569233000000,422583464
JVM.GC.collectionTimesMs,1705909509237000000,1705909569233000000,0
JVM.GC.collections,1705909509237000000,1705909569233000000,0
OS.loadAverage,1705909509237000000,1705909569233000000,-1.0
JVM.maxHeapBytes,1705909509237000000,1705909569233000000,2147483648
JVM.usedHeapBytes,1705909509237000000,1705909569233000000,1249309760
JVM.threadCount,1705909509237000000,1705909569233000000,68
JVM.maxNativeBytes,1705909509237000000,1705909569233000000,-1
AWTEventQueue.dispatchTimeAvgNs,1705909509237000000,1705909569233000000,0.0
AWTEventQueue.dispatchTime90PNs,1705909509237000000,1705909569233000000,0
NonBlockingReadAction.failedExecutionTimeUs,1705909509237000000,1705909569233000000,0
ReadAction.executionsCount,1705909509237000000,1705909569233000000,30
FlushQueue.executionTimeAvgNs,1705909509237000000,1705909569233000000,0.0
FlushQueue.waitingTimeMaxNs,1705909509237000000,1705909569233000000,0
FlushQueue.tasksExecuted,1705909509237000000,1705909569233000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1705909509237000000,1705909569233000000,231
AWTEventQueue.dispatchTimeTotalNS,1705909509237000000,1705909569233000000,33608900
AWTEventQueue.dispatchTimeMaxNs,1705909509237000000,1705909569233000000,0
FlushQueue.queueSizeMax,1705909509237000000,1705909569233000000,0
NonBlockingReadAction.failedExecutionsCount,1705909509237000000,1705909569233000000,0
FlushQueue.waitingTime90PNs,1705909509237000000,1705909569233000000,0
WriteAction.executionsCount,1705909509237000000,1705909569233000000,0
FlushQueue.queueSizeAvg,1705909509237000000,1705909569233000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1705909509237000000,1705909569233000000,15
FlushQueue.queueSize90P,1705909509237000000,1705909569233000000,0
FlushQueue.waitingTimeAvgNs,1705909509237000000,1705909569233000000,0.0
FlushQueue.executionTimeMaxNs,1705909509237000000,1705909569233000000,0
FlushQueue.executionTime90PNs,1705909509237000000,1705909569233000000,0
AWTEventQueue.eventsDispatched,1705909509237000000,1705909569233000000,0
jps.artifact.entities.serializer.load.entities.ms,1705909509237000000,1705909569233000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1705909509237000000,1705909569233000000,2
jps.reload.project.entities.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1705909509237000000,1705909569233000000,3
jps.storage.jps.conf.reader.load.component.ms,1705909509237000000,1705909569233000000,18
jps.facet.change.listener.process.change.events.ms,1705909509237000000,1705909569233000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1705909509237000000,1705909569233000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1705909509237000000,1705909569233000000,28
workspaceModel.mutableEntityStorage.entities.ms,1705909509237000000,1705909569233000000,2
jps.project.serializers.load.ms,1705909509237000000,1705909569233000000,138
jps.save.changed.project.entities.ms,1705909509237000000,1705909569233000000,1
jps.library.entities.serializer.load.entities.ms,1705909509237000000,1705909569233000000,0
jps.facet.change.listener.before.change.events.ms,1705909509237000000,1705909569233000000,1
workspaceModel.save.cache.to.file.ms,1705909509237000000,1705909569233000000,69
jps.load.initial.state.ms,1705909509237000000,1705909569233000000,8
workspaceModel.moduleManagerBridge.load.all.modules.ms,1705909509237000000,1705909569233000000,90
workspaceModel.orphan.listener.update.ms,1705909509237000000,1705909569233000000,3
workspaceModel.moduleManagerBridge.newModule.ms,1705909509237000000,1705909569233000000,0
workspaceModel.global.updates.ms,1705909509237000000,1705909569233000000,3
workspaceModel.global.apply.state.to.project.builder.ms,1705909509237000000,1705909569233000000,1
jps.app.storage.content.writer.save.component.ms,1705909509237000000,1705909569233000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1705909509237000000,1705909569233000000,1
jps.global.get.libraries.ms,1705909509237000000,1705909569233000000,0
jps.global.get.library.ms,1705909509237000000,1705909569233000000,0
jps.apply.loaded.storage.ms,1705909509237000000,1705909569233000000,144
workspaceModel.moduleBridge.update.option.ms,1705909509237000000,1705909569233000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1705909509237000000,1705909569233000000,300
workspaceModel.sync.entities.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1705909509237000000,1705909569233000000,84
workspaceModel.mutableEntityStorage.referrers.ms,1705909509237000000,1705909569233000000,0
jps.global.get.library.by.name.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1705909509237000000,1705909569233000000,12
workspaceModel.load.cache.from.file.ms,1705909509237000000,1705909569233000000,378
jps.global.initialize.library.bridges.after.loading.ms,1705909509237000000,1705909569233000000,0
jps.module.iml.entities.serializer.load.entities.ms,1705909509237000000,1705909569233000000,132
jps.module.iml.entities.serializer.save.entities.ms,1705909509237000000,1705909569233000000,0
jps.global.initialize.library.bridges.ms,1705909509237000000,1705909569233000000,0
workspaceModel.moduleBridge.before.changed.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1705909509237000000,1705909569233000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1705909509237000000,1705909569233000000,794
jps.facet.change.listener.init.bridge.ms,1705909509237000000,1705909569233000000,0
jps.project.serializers.save.ms,1705909509237000000,1705909569233000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1705909509237000000,1705909569233000000,0
jps.app.storage.content.reader.load.component.ms,1705909509237000000,1705909569233000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1705909509237000000,1705909569233000000,2
workspaceModel.moduleManagerBridge.load.module.ms,1705909509237000000,1705909569233000000,0
jps.library.entities.serializer.save.entities.ms,1705909509237000000,1705909569233000000,0
jps.global.handle.before.change.events.ms,1705909509237000000,1705909569233000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1705909509237000000,1705909569233000000,34
workspaceModel.load.cache.metadata.from.file.ms,1705909509237000000,1705909569233000000,58
workspaceModel.global.apply.state.to.project.ms,1705909509237000000,1705909569233000000,51
workspaceModel.mutableEntityStorage.add.diff.ms,1705909509237000000,1705909569233000000,37
jps.load.project.to.empty.storage.ms,1705909509237000000,1705909569233000000,149
jps.artifact.entities.serializer.save.entities.ms,1705909509237000000,1705909569233000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1705909509237000000,1705909569233000000,1
jps.global.handle.changed.events.ms,1705909509237000000,1705909569233000000,0
workspaceModel.global.updates.count,1705909509237000000,1705909569233000000,1
